Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1985,"Population, male",SP.POP.TOTL.MA.IN,7900349
Sri Lanka,LKA,1984,"Population, male",SP.POP.TOTL.MA.IN,7858111
Sri Lanka,LKA,1983,"Population, male",SP.POP.TOTL.MA.IN,7839479
Sri Lanka,LKA,1982,"Population, male",SP.POP.TOTL.MA.IN,7795181
Sri Lanka,LKA,1981,"Population, male",SP.POP.TOTL.MA.IN,7707525
Sri Lanka,LKA,1980,"Population, male",SP.POP.TOTL.MA.IN,7587182
Sri Lanka,LKA,1979,"Population, male",SP.POP.TOTL.MA.IN,7458175
Sri Lanka,LKA,1978,"Population, male",SP.POP.TOTL.MA.IN,7328545
Sri Lanka,LKA,1977,"Population, male",SP.POP.TOTL.MA.IN,7203396
Sri Lanka,LKA,1976,"Population, male",SP.POP.TOTL.MA.IN,7082468
Sri Lanka,LKA,1975,"Population, male",SP.POP.TOTL.MA.IN,6964026
Sri Lanka,LKA,1974,"Population, male",SP.POP.TOTL.MA.IN,6847859
Sri Lanka,LKA,1973,"Population, male",SP.POP.TOTL.MA.IN,6730789
Sri Lanka,LKA,1972,"Population, male",SP.POP.TOTL.MA.IN,6610018
Sri Lanka,LKA,1971,"Population, male",SP.POP.TOTL.MA.IN,6486555
Sri Lanka,LKA,1970,"Population, male",SP.POP.TOTL.MA.IN,6359227
Sri Lanka,LKA,1969,"Population, male",SP.POP.TOTL.MA.IN,6227351
Sri Lanka,LKA,1968,"Population, male",SP.POP.TOTL.MA.IN,6093251
Sri Lanka,LKA,1967,"Population, male",SP.POP.TOTL.MA.IN,5958720
Sri Lanka,LKA,1966,"Population, male",SP.POP.TOTL.MA.IN,5826909
Sri Lanka,LKA,1965,"Population, male",SP.POP.TOTL.MA.IN,5698328
Sri Lanka,LKA,1964,"Population, male",SP.POP.TOTL.MA.IN,5571397
Sri Lanka,LKA,1963,"Population, male",SP.POP.TOTL.MA.IN,5447019
Sri Lanka,LKA,1962,"Population, male",SP.POP.TOTL.MA.IN,5326173
Sri Lanka,LKA,1961,"Population, male",SP.POP.TOTL.MA.IN,5208826
Sri Lanka,LKA,1960,"Population, male",SP.POP.TOTL.MA.IN,5094837
Sri Lanka,LKA,2023,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.3894712331309
Sri Lanka,LKA,2022,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4012215477449
Sri Lanka,LKA,2021,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.41462950475
Sri Lanka,LKA,2020,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4271959434453
Sri Lanka,LKA,2019,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4380816875051
Sri Lanka,LKA,2018,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4511405750484
Sri Lanka,LKA,2017,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4660071872254
Sri Lanka,LKA,2016,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4805418996647
Sri Lanka,LKA,2015,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.4951360496524
Sri Lanka,LKA,2014,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.5100561291319
Sri Lanka,LKA,2013,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.5237813610372
Sri Lanka,LKA,2012,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.5371022979002
Sri Lanka,LKA,2011,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.59360595492
Sri Lanka,LKA,2010,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.7003671472448
Sri Lanka,LKA,2009,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.8233432753099
Sri Lanka,LKA,2008,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,48.9497356633826
Sri Lanka,LKA,2007,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.0659359293831
Sri Lanka,LKA,2006,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.1742575363676
Sri Lanka,LKA,2005,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.2765769229171
Sri Lanka,LKA,2004,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.3758788379262
Sri Lanka,LKA,2003,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.477889456253
Sri Lanka,LKA,2002,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.5852467505399
Sri Lanka,LKA,2001,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.6776947282912
Sri Lanka,LKA,2000,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.7415183723634
Sri Lanka,LKA,1999,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.7973262221209
Sri Lanka,LKA,1998,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.8567837400327
Sri Lanka,LKA,1997,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.9173096569903
Sri Lanka,LKA,1996,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.9787266340643
Sri Lanka,LKA,1995,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.0413827845225
Sri Lanka,LKA,1994,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.1083685227862
Sri Lanka,LKA,1993,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.179667257883
Sri Lanka,LKA,1992,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.2557606559373
Sri Lanka,LKA,1991,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.3391399261673
Sri Lanka,LKA,1990,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.4215757655516
Sri Lanka,LKA,1989,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.5103407342782
Sri Lanka,LKA,1988,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.6005521244639
Sri Lanka,LKA,1987,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.6784436552183
Sri Lanka,LKA,1986,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.753458544349
Sri Lanka,LKA,1985,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.8252105582587
Sri Lanka,LKA,1984,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.888367780071
Sri Lanka,LKA,1983,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.9427801202108
Sri Lanka,LKA,1982,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.993666530883
Sri Lanka,LKA,1981,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.0451928796707
Sri Lanka,LKA,1980,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.0991061810857
Sri Lanka,LKA,1979,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.1548213035804
Sri Lanka,LKA,1978,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.2122952359336
Sri Lanka,LKA,1977,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.2720178006546
Sri Lanka,LKA,1976,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.3342435464419
Sri Lanka,LKA,1975,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.3988762108566
Sri Lanka,LKA,1974,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.4656320418636
Sri Lanka,LKA,1973,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.5338204456716
Sri Lanka,LKA,1972,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.6036553400465
Sri Lanka,LKA,1971,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.6778322980327
Sri Lanka,LKA,1970,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.7552703605649
Sri Lanka,LKA,1969,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.8347271821198
Sri Lanka,LKA,1968,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,51.9189273291066
Sri Lanka,LKA,1967,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.0079418161074
Sri Lanka,LKA,1966,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.1007420558553
Sri Lanka,LKA,1965,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.1969979751698
Sri Lanka,LKA,1964,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.2969013824324
Sri Lanka,LKA,1963,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.4001735443057
Sri Lanka,LKA,1962,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.5069219935736
Sri Lanka,LKA,1961,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.6177465986987
Sri Lanka,LKA,1960,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,52.7340012911187
Sri Lanka,LKA,2007,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,97
Sri Lanka,LKA,2007,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,97.4
Sri Lanka,LKA,2007,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,97.6
Sri Lanka,LKA,2007,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,96.5
Sri Lanka,LKA,2007,Completeness of birth registration (%),SP.REG.BRTH.ZS,97.2
Sri Lanka,LKA,2006,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,81.9
Sri Lanka,LKA,2002,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,72.3
Sri Lanka,LKA,1997,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,73.5
Sri Lanka,LKA,1992,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,75.5
Sri Lanka,LKA,2016,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,7.5
Sri Lanka,LKA,2007,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,7.3
Sri Lanka,LKA,2000,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,18.2
Sri Lanka,LKA,1987,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,12.3
Sri Lanka,LKA,2022,"Number of infant deaths, female",SH.DTH.IMRT.FE,740
Sri Lanka,LKA,2021,"Number of infant deaths, female",SH.DTH.IMRT.FE,776
Sri Lanka,LKA,2020,"Number of infant deaths, female",SH.DTH.IMRT.FE,818
Sri Lanka,LKA,2019,"Number of infant deaths, female",SH.DTH.IMRT.FE,865
Sri Lanka,LKA,2018,"Number of infant deaths, female",SH.DTH.IMRT.FE,917
Sri Lanka,LKA,2017,"Number of infant deaths, female",SH.DTH.IMRT.FE,973
Sri Lanka,LKA,2016,"Number of infant deaths, female",SH.DTH.IMRT.FE,1041
Sri Lanka,LKA,2015,"Number of infant deaths, female",SH.DTH.IMRT.FE,1122
Sri Lanka,LKA,2014,"Number of infant deaths, female",SH.DTH.IMRT.FE,1224
Sri Lanka,LKA,2013,"Number of infant deaths, female",SH.DTH.IMRT.FE,1330
Sri Lanka,LKA,2012,"Number of infant deaths, female",SH.DTH.IMRT.FE,1415
Sri Lanka,LKA,2011,"Number of infant deaths, female",SH.DTH.IMRT.FE,1476
Sri Lanka,LKA,2010,"Number of infant deaths, female",SH.DTH.IMRT.FE,1540
Sri Lanka,LKA,2009,"Number of infant deaths, female",SH.DTH.IMRT.FE,2269
Sri Lanka,LKA,2008,"Number of infant deaths, female",SH.DTH.IMRT.FE,1705
Sri Lanka,LKA,2007,"Number of infant deaths, female",SH.DTH.IMRT.FE,1812
Sri Lanka,LKA,2006,"Number of infant deaths, female",SH.DTH.IMRT.FE,1903
Sri Lanka,LKA,2005,"Number of infant deaths, female",SH.DTH.IMRT.FE,1965
Sri Lanka,LKA,2004,"Number of infant deaths, female",SH.DTH.IMRT.FE,2913
Sri Lanka,LKA,2003,"Number of infant deaths, female",SH.DTH.IMRT.FE,2078
Sri Lanka,LKA,2002,"Number of infant deaths, female",SH.DTH.IMRT.FE,2109
Sri Lanka,LKA,2001,"Number of infant deaths, female",SH.DTH.IMRT.FE,2120
Sri Lanka,LKA,2000,"Number of infant deaths, female",SH.DTH.IMRT.FE,2136
Sri Lanka,LKA,1999,"Number of infant deaths, female",SH.DTH.IMRT.FE,2191
Sri Lanka,LKA,1998,"Number of infant deaths, female",SH.DTH.IMRT.FE,2290
Sri Lanka,LKA,1997,"Number of infant deaths, female",SH.DTH.IMRT.FE,2435
Sri Lanka,LKA,1996,"Number of infant deaths, female",SH.DTH.IMRT.FE,2561
Sri Lanka,LKA,1995,"Number of infant deaths, female",SH.DTH.IMRT.FE,2668
Sri Lanka,LKA,1994,"Number of infant deaths, female",SH.DTH.IMRT.FE,2752
Sri Lanka,LKA,1993,"Number of infant deaths, female",SH.DTH.IMRT.FE,2836
Sri Lanka,LKA,1992,"Number of infant deaths, female",SH.DTH.IMRT.FE,2881
Sri Lanka,LKA,1991,"Number of infant deaths, female",SH.DTH.IMRT.FE,2892
Sri Lanka,LKA,1990,"Number of infant deaths, female",SH.DTH.IMRT.FE,2932
Sri Lanka,LKA,1989,"Number of infant deaths, female",SH.DTH.IMRT.FE,3246
Sri Lanka,LKA,1988,"Number of infant deaths, female",SH.DTH.IMRT.FE,3105
Sri Lanka,LKA,1987,"Number of infant deaths, female",SH.DTH.IMRT.FE,3354
Sri Lanka,LKA,1986,"Number of infant deaths, female",SH.DTH.IMRT.FE,3718
Sri Lanka,LKA,1985,"Number of infant deaths, female",SH.DTH.IMRT.FE,4178
Sri Lanka,LKA,1984,"Number of infant deaths, female",SH.DTH.IMRT.FE,4669
Sri Lanka,LKA,1983,"Number of infant deaths, female",SH.DTH.IMRT.FE,5261
Sri Lanka,LKA,1982,"Number of infant deaths, female",SH.DTH.IMRT.FE,5880
Sri Lanka,LKA,1981,"Number of infant deaths, female",SH.DTH.IMRT.FE,6443
Sri Lanka,LKA,1980,"Number of infant deaths, female",SH.DTH.IMRT.FE,6873
Sri Lanka,LKA,1979,"Number of infant deaths, female",SH.DTH.IMRT.FE,7261
Sri Lanka,LKA,1978,"Number of infant deaths, female",SH.DTH.IMRT.FE,7512
Sri Lanka,LKA,1977,"Number of infant deaths, female",SH.DTH.IMRT.FE,7776
Sri Lanka,LKA,1976,"Number of infant deaths, female",SH.DTH.IMRT.FE,8029
Sri Lanka,LKA,1975,"Number of infant deaths, female",SH.DTH.IMRT.FE,8194
Sri Lanka,LKA,1974,"Number of infant deaths, female",SH.DTH.IMRT.FE,8385
Sri Lanka,LKA,1973,"Number of infant deaths, female",SH.DTH.IMRT.FE,8580
Sri Lanka,LKA,1972,"Number of infant deaths, female",SH.DTH.IMRT.FE,8639
Sri Lanka,LKA,1971,"Number of infant deaths, female",SH.DTH.IMRT.FE,8724
Sri Lanka,LKA,1970,"Number of infant deaths, female",SH.DTH.IMRT.FE,8865
Sri Lanka,LKA,1969,"Number of infant deaths, female",SH.DTH.IMRT.FE,9023
Sri Lanka,LKA,1968,"Number of infant deaths, female",SH.DTH.IMRT.FE,9248
Sri Lanka,LKA,1967,"Number of infant deaths, female",SH.DTH.IMRT.FE,9367
Sri Lanka,LKA,1966,"Number of infant deaths, female",SH.DTH.IMRT.FE,9549
Sri Lanka,LKA,1965,"Number of infant deaths, female",SH.DTH.IMRT.FE,9812
Sri Lanka,LKA,1964,"Number of infant deaths, female",SH.DTH.IMRT.FE,9918
Sri Lanka,LKA,1963,"Number of infant deaths, female",SH.DTH.IMRT.FE,9978
Sri Lanka,LKA,1962,"Number of infant deaths, female",SH.DTH.IMRT.FE,10153
Sri Lanka,LKA,1961,"Number of infant deaths, female",SH.DTH.IMRT.FE,10416
Sri Lanka,LKA,1960,"Number of infant deaths, female",SH.DTH.IMRT.FE,10771
Sri Lanka,LKA,2022,"Number of infant deaths, male",SH.DTH.IMRT.MA,944
Sri Lanka,LKA,2021,"Number of infant deaths, male",SH.DTH.IMRT.MA,991
Sri Lanka,LKA,2020,"Number of infant deaths, male",SH.DTH.IMRT.MA,1046
Sri Lanka,LKA,2019,"Number of infant deaths, male",SH.DTH.IMRT.MA,1108
Sri Lanka,LKA,2018,"Number of infant deaths, male",SH.DTH.IMRT.MA,1174
Sri Lanka,LKA,2017,"Number of infant deaths, male",SH.DTH.IMRT.MA,1259
Sri Lanka,LKA,2016,"Number of infant deaths, male",SH.DTH.IMRT.MA,1348
Sri Lanka,LKA,2015,"Number of infant deaths, male",SH.DTH.IMRT.MA,1461
Sri Lanka,LKA,2014,"Number of infant deaths, male",SH.DTH.IMRT.MA,1596
Sri Lanka,LKA,2013,"Number of infant deaths, male",SH.DTH.IMRT.MA,1726
Sri Lanka,LKA,2012,"Number of infant deaths, male",SH.DTH.IMRT.MA,1830
Sri Lanka,LKA,2011,"Number of infant deaths, male",SH.DTH.IMRT.MA,1908
Sri Lanka,LKA,2010,"Number of infant deaths, male",SH.DTH.IMRT.MA,1969
Sri Lanka,LKA,2009,"Number of infant deaths, male",SH.DTH.IMRT.MA,2747
Sri Lanka,LKA,2008,"Number of infant deaths, male",SH.DTH.IMRT.MA,2176
Sri Lanka,LKA,2007,"Number of infant deaths, male",SH.DTH.IMRT.MA,2310
Sri Lanka,LKA,2006,"Number of infant deaths, male",SH.DTH.IMRT.MA,2413
Sri Lanka,LKA,2005,"Number of infant deaths, male",SH.DTH.IMRT.MA,2487
Sri Lanka,LKA,2004,"Number of infant deaths, male",SH.DTH.IMRT.MA,3500
Sri Lanka,LKA,2003,"Number of infant deaths, male",SH.DTH.IMRT.MA,2639
Sri Lanka,LKA,2002,"Number of infant deaths, male",SH.DTH.IMRT.MA,2691
Sri Lanka,LKA,2001,"Number of infant deaths, male",SH.DTH.IMRT.MA,2707
Sri Lanka,LKA,2000,"Number of infant deaths, male",SH.DTH.IMRT.MA,2703
Sri Lanka,LKA,1999,"Number of infant deaths, male",SH.DTH.IMRT.MA,2734
Sri Lanka,LKA,1998,"Number of infant deaths, male",SH.DTH.IMRT.MA,2860
Sri Lanka,LKA,1997,"Number of infant deaths, male",SH.DTH.IMRT.MA,3031
Sri Lanka,LKA,1996,"Number of infant deaths, male",SH.DTH.IMRT.MA,3195
Sri Lanka,LKA,1995,"Number of infant deaths, male",SH.DTH.IMRT.MA,3344
Sri Lanka,LKA,1994,"Number of infant deaths, male",SH.DTH.IMRT.MA,3483
Sri Lanka,LKA,1993,"Number of infant deaths, male",SH.DTH.IMRT.MA,3622
Sri Lanka,LKA,1992,"Number of infant deaths, male",SH.DTH.IMRT.MA,3719
Sri Lanka,LKA,1991,"Number of infant deaths, male",SH.DTH.IMRT.MA,3747
Sri Lanka,LKA,1990,"Number of infant deaths, male",SH.DTH.IMRT.MA,3766
Sri Lanka,LKA,1989,"Number of infant deaths, male",SH.DTH.IMRT.MA,4066
Sri Lanka,LKA,1988,"Number of infant deaths, male",SH.DTH.IMRT.MA,3907
Sri Lanka,LKA,1987,"Number of infant deaths, male",SH.DTH.IMRT.MA,4203
Sri Lanka,LKA,1986,"Number of infant deaths, male",SH.DTH.IMRT.MA,4648
Sri Lanka,LKA,1985,"Number of infant deaths, male",SH.DTH.IMRT.MA,5214
Sri Lanka,LKA,1984,"Number of infant deaths, male",SH.DTH.IMRT.MA,5830
Sri Lanka,LKA,1983,"Number of infant deaths, male",SH.DTH.IMRT.MA,6519
Sri Lanka,LKA,1982,"Number of infant deaths, male",SH.DTH.IMRT.MA,7390
Sri Lanka,LKA,1981,"Number of infant deaths, male",SH.DTH.IMRT.MA,8048
Sri Lanka,LKA,1980,"Number of infant deaths, male",SH.DTH.IMRT.MA,8583
Sri Lanka,LKA,1979,"Number of infant deaths, male",SH.DTH.IMRT.MA,9075
Sri Lanka,LKA,1978,"Number of infant deaths, male",SH.DTH.IMRT.MA,9360
Sri Lanka,LKA,1977,"Number of infant deaths, male",SH.DTH.IMRT.MA,9660
Sri Lanka,LKA,1976,"Number of infant deaths, male",SH.DTH.IMRT.MA,9986
Sri Lanka,LKA,1975,"Number of infant deaths, male",SH.DTH.IMRT.MA,10197
Sri Lanka,LKA,1974,"Number of infant deaths, male",SH.DTH.IMRT.MA,10471
Sri Lanka,LKA,1973,"Number of infant deaths, male",SH.DTH.IMRT.MA,10729
Sri Lanka,LKA,1972,"Number of infant deaths, male",SH.DTH.IMRT.MA,10821
Sri Lanka,LKA,1971,"Number of infant deaths, male",SH.DTH.IMRT.MA,10943
Sri Lanka,LKA,1970,"Number of infant deaths, male",SH.DTH.IMRT.MA,11118
Sri Lanka,LKA,1969,"Number of infant deaths, male",SH.DTH.IMRT.MA,11317
Sri Lanka,LKA,1968,"Number of infant deaths, male",SH.DTH.IMRT.MA,11582
Sri Lanka,LKA,1967,"Number of infant deaths, male",SH.DTH.IMRT.MA,11799
Sri Lanka,LKA,1966,"Number of infant deaths, male",SH.DTH.IMRT.MA,11943
Sri Lanka,LKA,1965,"Number of infant deaths, male",SH.DTH.IMRT.MA,12183
Sri Lanka,LKA,1964,"Number of infant deaths, male",SH.DTH.IMRT.MA,12361
Sri Lanka,LKA,1963,"Number of infant deaths, male",SH.DTH.IMRT.MA,12415
Sri Lanka,LKA,1962,"Number of infant deaths, male",SH.DTH.IMRT.MA,12452
Sri Lanka,LKA,1961,"Number of infant deaths, male",SH.DTH.IMRT.MA,12738
Sri Lanka,LKA,1960,"Number of infant deaths, male",SH.DTH.IMRT.MA,13267
Sri Lanka,LKA,2022,"Number of under-five deaths, female",SH.DTH.MORT.FE,873
Sri Lanka,LKA,2021,"Number of under-five deaths, female",SH.DTH.MORT.FE,916
Sri Lanka,LKA,2020,"Number of under-five deaths, female",SH.DTH.MORT.FE,967
Sri Lanka,LKA,2019,"Number of under-five deaths, female",SH.DTH.MORT.FE,1024
Sri Lanka,LKA,2018,"Number of under-five deaths, female",SH.DTH.MORT.FE,1085
Sri Lanka,LKA,2017,"Number of under-five deaths, female",SH.DTH.MORT.FE,1152
Sri Lanka,LKA,2016,"Number of under-five deaths, female",SH.DTH.MORT.FE,1233
Sri Lanka,LKA,2015,"Number of under-five deaths, female",SH.DTH.MORT.FE,1326
Sri Lanka,LKA,2014,"Number of under-five deaths, female",SH.DTH.MORT.FE,1441
Sri Lanka,LKA,2013,"Number of under-five deaths, female",SH.DTH.MORT.FE,1561
Sri Lanka,LKA,2012,"Number of under-five deaths, female",SH.DTH.MORT.FE,1659
Sri Lanka,LKA,2011,"Number of under-five deaths, female",SH.DTH.MORT.FE,1733
Sri Lanka,LKA,2010,"Number of under-five deaths, female",SH.DTH.MORT.FE,1809
Sri Lanka,LKA,2009,"Number of under-five deaths, female",SH.DTH.MORT.FE,3577
Sri Lanka,LKA,2008,"Number of under-five deaths, female",SH.DTH.MORT.FE,1989
Sri Lanka,LKA,2007,"Number of under-five deaths, female",SH.DTH.MORT.FE,2109
Sri Lanka,LKA,2006,"Number of under-five deaths, female",SH.DTH.MORT.FE,2216
Sri Lanka,LKA,2005,"Number of under-five deaths, female",SH.DTH.MORT.FE,2296
Sri Lanka,LKA,2004,"Number of under-five deaths, female",SH.DTH.MORT.FE,4834
Sri Lanka,LKA,2003,"Number of under-five deaths, female",SH.DTH.MORT.FE,2420
Sri Lanka,LKA,2002,"Number of under-five deaths, female",SH.DTH.MORT.FE,2456
Sri Lanka,LKA,2001,"Number of under-five deaths, female",SH.DTH.MORT.FE,2476
Sri Lanka,LKA,2000,"Number of under-five deaths, female",SH.DTH.MORT.FE,2509
Sri Lanka,LKA,1999,"Number of under-five deaths, female",SH.DTH.MORT.FE,2593
